nom,libellecourt,lon,lat,codeinsee
Aubiet,AIT,0.7891179,43.6502068,32012
Juan les Pins,JAE,7.11144,43.570896,06004
Savigny-le-Temple - Nandy,ZTN,2.583678,48.595519,77445
Tricot,TTR,2.5815586,49.5619878,60643
Cassis,CSI,5.553055,43.23406,13022
Laval-de-Cère,LLC,1.9317113,44.9512118,46163
Sorgues - Châteauneuf-du-Pape,SCP,4.8756182,44.0053909,84129
Vendôme - Villiers-sur-Loir TGV,VDT,1.021143,47.821937,41269
Bannalec,BNC,-3.7065268,47.9267473,29004
Yvetot,YVT,0.750115,49.622035,76758
Hyères,HYE,6.124223,43.108867,83069
Milly-sur-Thérain,MYH,1.988233,49.5035256,60403
Sainte-Gauburge,SGG,0.4281082,48.7172632,61389
Tacoignières - Richebourg,TAE,1.6689566,48.8295827,78605
Orchies,ORC,3.24888,50.47705,59449
Chorges,CHO,6.2718887,44.5458415,05040
Beau Marais,BMQ,1.8983301,50.945371,62193
Sin-le-Noble,SIN,3.112777,50.356612,59569
Chemilly - Appoigny,CAP,3.5543936,47.8972366,89096
Val-de-Vesle,VVM,4.22221,49.17792,51571
Nîmes,NMS,4.365845,43.832291,30189
Raon-l'Étape,RAO,6.837302,48.404002,88372
Font-Romeu-Odeillo-Via,FRM,2.0383917,42.4912317,66124
Bailleau-le-Pin,BAP,1.3248851,48.3668028,28021
Pavilly,PSB,0.950644,49.563897,76495
Ballancourt-sur-Essonne,BUR,2.371274,48.532114,91045
Rosheim,ROH,7.49093,48.50525,67411
Pléchâtel,PCT,-1.7763615,47.8719509,35221
Haybes,HYM,4.7045378,50.0116888,08222
Seugy,SWY,2.3989116,49.1189923,95594
Ussel,USL,2.3143439,45.5574383,19275
Vieux-Thann Zone Industrielle,VXZ,7.1326428,47.8020615,68348
Lunas,LKH,3.1948986,43.7095814,34144
La Hume,HUE,-1.116,44.639879,33199
Saint-Aulaire,XUL,1.3986965,45.2488414,19182
Mérignac Arlac,MRF,-0.6261402,44.8265601,33281
Saint-Sulpice - Izon,IZR,-0.392135,44.9142742,33483
Vélines,VLN,0.1036584,44.8520145,24568
Fors,FOW,-0.4069449,46.2345203,79125
Meyrargues,MEY,5.5395738,43.6440076,13059
Prin-Deyrançon,PND,-0.6365007,46.2190177,79220
Saint-Pierre-d'Aurillac,SPX,-0.1876216,44.5752452,33463
Luxé,LXC,0.1094107,45.8873947,16196
La Défense,LDU,2.23763,48.89308,92062
Rungis La Fraternelle,RFL,2.35298,48.74032,94065
Pierrelaye,PRY,2.15371,49.01955,95488
La Croix de Méan,XDM,-2.1932575,47.300426,44184
La Haie-Fouassière,LHE,-1.392195,47.1615899,44070
Iwuy,IWY,3.3298634,50.2255015,59322
Rosny-sous-Bois,RSB,2.48559,48.87099,93064
Aubigné-Racan,ABG,0.2657714,47.686945,72013
Thouaré-sur-Loire,THE,-1.4409626,47.2651143,44204
Versailles Château Rive Gauche,VRG,2.1288274,48.8003635,78646
Le Vert de Maisons,VDP,2.43148,48.78934,94002
La Frayère,FYS,6.9720902,43.5581088,06029
Saint-Ay,LBZ,1.7499597,47.863133,45269
Hoenheim Tram,HMT,7.7581387,48.6285976,67204
Le Soler,LSL,2.7930798,42.6787626,66195
Elbeuf - Saint-Aubin,ESA,1.00993,49.302766,76561
Achères Grand Cormier,GCR,2.0919031,48.9551835,78551
Saint-Romain-le-Puy,SRP,4.1208275,45.5545543,42285
Saint-Pol-sur-Ternoise,SPT,2.33939,50.37913,62767
Noisy-le-Roi,NIO,2.0618388,48.8415189,78455
Morannes,MNS,-0.4179693,47.7390902,49220
Conches-en-Ouche,CCH,0.9378895,48.9623603,27165
Magneux - Courlandon,MXN,3.7331444,49.3100006,51337
Bitschwiller-lès-Thann,BWP,7.078514,47.8273719,68040
Le Blanc-Mesnil,BAM,2.47747,48.93248,93029
Clermont La Pardieu,COP,3.134163,45.766947,63113
Hoelschloch,HHH,7.8314949,48.9163252,67487
Marchezais - Broué,MBR,1.513444,48.7684736,28062
Cercy-la-Tour,CLT,3.6452029,46.8578816,58046
Montceau-les-Mines,MMI,4.3610264,46.6706636,71306
Saint-Symphorien-de-Marmagne,XSY,4.3377542,46.8442215,71482
Wattignies - Templemars,WAT,3.051975,50.5793139,59585
Montrond-les-Bains,MRB,4.248814,45.644429,42149
Saint-Macaire,SNW,-0.2270601,44.5686216,33435
Froncles Buxières,FCB,5.14156,48.29674,52211
La Charité-sur-Loire,LAT,3.023883,47.179914,58059
Villetaneuse Université,VTN,2.34251,48.96,93031
Saint-Astier,STK,0.522808,45.139027,24372
Vaucelles,CHD,2.22885,49.02193,95607
Triel-sur-Seine,TSS,2.00577,48.98099,78624
Saales,SAA,7.1103726,48.3471556,67421
Morbier,MKE,6.0176446,46.5392164,39367
Lavoûte-sur-Loire,LVL,3.9054101,45.1214503,43119
Alaï,ALA,4.7717824,45.7521198,69244
Saint-Flour - Chaudes-Aigues,SFC,3.1062862,45.0350122,15187
Caulnes,CUL,-2.155593,48.2844264,22032
Cloyes-sur-le-Loir,CLO,1.2433542,47.9921032,28103
Buire-sur-l'Ancre,BXA,2.5981885,49.9647735,80151
Verdun,VDN,5.379701,49.165406,55545
Montreux-Vieux,MVX,7.0253947,47.6178576,68215
Wimille - Wimereux,WWX,1.6137455,50.7638456,62894
Villeneuve-la-Comtesse,VVK,-0.5130717,46.0986599,17474
Saint-Jean-de-Losne,SJL,5.2441226,47.0997302,21577
La Tour-du-Pin,LTP,5.450092,45.560277,38509
Lourdes,LDS,-0.042174,43.10037,65286
Bas - Monistrol-sur-Loire,BMO,4.139602,45.297596,43020
Balagny Saint-Épin,BXE,2.3441977,49.2942448,60044
Grésy-sur-Aix,GAX,5.9221751,45.7245161,73128
Sauveterre-la-Lémance,SVE,1.0115419,44.5893893,47292
Saint-Léger-sur-Dheune,SLH,4.6286039,46.8484526,71442
Mignaloux - Nouaillé,MGX,0.4117391,46.5261427,86157
Frévin-Capelle,FVK,2.6338262,50.3473177,62363
La Clayette - Baudemont,CYB,4.2984195,46.2881469,71022
Moulin Galant,MJW,2.47332,48.58626,91174
Bibliothèque François Mitterrand,BFM,2.37684,48.82984,75113
Pierrefitte - Stains T11,PFE,,,93059
Asnières-sur-Seine,AEE,2.28324,48.9058,92004
Saint-Patrice,XPR,0.3096916,47.2855394,37232
Achères Ville,ACW,2.07739,48.97011,78005
Le Méridien La Ferrière,WER,4.7484432,45.7684995,69244
Miraumont,MIK,2.7344755,50.0958521,80549
Châteaubriant,CTB,-1.3715152,47.7175212,44036
Caffiers,CAF,1.8120345,50.8500679,62191
Gevrey-Chambertin,GCT,4.999058,47.2274694,21295
Saint-Bonnet-de-Rochefort,SBD,3.1393877,46.1483796,03220
Le Quesnoy,LQY,3.64552,50.25021,59481
Bar-sur-Aube,BRB,4.7066708,48.2385399,10033
Serquigny,SYD,0.7189895,49.1074117,27622
Montreuil-sur-Ille,MSI,-1.674155,48.307292,35195
Le Pouliguen,LIG,-2.4331446,47.2825404,44135
Le Teich,TEH,-1.025556,44.632507,33527
Montrichard,MRD,1.1717596,47.3437658,41151
Saint-Sébastien Pas Enchantés,XTX,-1.5109069,47.2069513,44190
Saint-Cyr-l'École,SCR,2.0733739,48.7990666,78545
Montérolier - Buchy,MBY,1.3347457,49.6031854,76445
Valence,VCE,4.893273,44.928049,26362
Issy Val de Seine,ISP,2.2635936,48.8295555,92040
Saint-Jacques-de-la-Lande,SJJ,-1.7142367,48.0670983,35281
L'Etang les Sablons,LEB,2.0688744062680113,48.872302065217156,78224
Villefranche-de-Lauragais,VDL,1.714725,43.398537,31582
Virieu-le-Grand - Belley,VRU,5.6536162,45.8482817,01452
Sens,SES,3.267833,48.197856,89387
Les Quatre Roues,QRS,1.7025282,47.3325521,41185
Paris Est,PES,2.358424,48.876742,75110
Grigny Centre,GGG,2.395797,48.65343,91286
Nogent - Le Perreux,NLP,2.494331,48.838846,94052
Houdan,HOA,1.6027371,48.7958005,78310
Mourmelon-le-Petit,MLP,4.3180982,49.1313076,51389
Langres,LAG,5.3444064,47.8769474,52269
Château-Thierry,CTH,3.409514,49.038224,02168
Pierrefitte - Stains,PRF,2.37213,48.96409,93059
Émerainville - Pontault-Combault,EMR,2.618004,48.806034,77169
Bar-le-Duc,BLD,5.166822,48.773308,55029
Persan - Beaumont,PEB,2.27914,49.14795,95487
Rieux - Angicourt,RIA,2.5214,49.29866,60539
Hazebrouck,HZK,2.54129,50.72501,59295
Longueil-Sainte-Marie,LUE,2.7175537,49.3425377,60369
Villiers-le-Bel - Gonesse - Arnouville,VIB,2.4162288,48.994175,95019
Soultz-sous-Forêts,SSF,7.8827184,48.9347687,67474
Thionville,THL,6.169543,49.353931,57672
Leforest,LEF,3.05977,50.4278,62497
Clerval,CVL,6.4920574,47.3966577,25156
Aulnoye-Aymeries,AYE,3.84337,50.19749,59033
Montigny - Beauchamp,MBP,2.19767,49.00758,95051
Houilles - Carrières-sur-Seine,HAR,2.1850828,48.9199636,78311
La Courneuve - Aubervilliers,ALC,2.38443,48.9242,93027
La Barre Ormesson,LBJ,2.31688,48.96633,95197
Les Yvris Noisy-le-Grand,LYV,2.579828,48.823182,93051
Les Mureaux,LMU,1.9129871,48.9927897,78440
Poissy,PSY,2.0413676,48.9329014,78498
Moret - Veneux-les-Sablons,MOR,2.79941,48.37838,77491
Pontoise,PSE,2.09545,49.04709,95500
Drancy,DRN,2.45497,48.93298,93029
Boussens,BQY,0.972543,43.179617,31084
Chartres,CHH,1.4813128,48.4482023,28085
Garges - Sarcelles,GAJ,2.39078,48.97663,95268
Ozoir-la-Ferrière,OZF,2.689841,48.77072,77350
Tessonnières,TES,1.9369531,43.9284209,81099
Limoges Bénédictins,LIM,1.267356,45.836089,87085
Jaux,JAX,2.777316,49.3868029,60325
Amboise,AMQ,0.981299,47.42148,37003
Anizy - Pinon,API,3.4487637,49.4960073,02602
Vierzon Forges,VFO,2.0994545,47.2099931,18279
Saint-Pierre-le-Moûtier,SPM,3.1117427,46.7932373,58264
Auffay,AUF,1.098441,49.716044,76034
Cinq-Mars-la-Pile,CQM,0.4604878,47.3452264,37077
Bouaye,BLQ,-1.6810992,47.1380806,44018
Aix-en-Provence,AXP,5.445345,43.522912,13001
Coignières,CGW,1.920809,48.7437672,78168
Ailly-sur-Noye,ASN,2.36419,49.75448,80010
Ranspach,RCH,7.01266,47.88157,68262
Bègles,BGL,-0.5552495,44.7995389,33039
Bellac,BLL,1.0461168,46.1252044,87011
Bassens,BAS,-0.5223144,44.9012933,33032
Traou Nez,TNZ,-3.1349542664976724,48.74858987607243,22196
Bourges,BGS,2.394255,47.094145,18033
Saint-Georges-de-Luzençon,SDU,2.983784,44.066553,12225
Bailleul,BIU,2.73445,50.72916,59043
Brétigny-sur-Orge,BYR,2.302378,48.606683,91103
Bas Évette,BEV,6.8068494,47.6810089,90042
Tournemire - Roquefort,TEO,3.0166261,43.9698002,12282
Les Cabrils,KBI,3.1860831,43.779707,34233
Poliénas,POS,5.4735849,45.256006,38310
Uchaud,UCD,4.2683101,43.7583991,30333
Saint-Georges-d'Aurac,SGA,3.4947035,45.1605341,43132
Avenay,AAY,4.043689,49.0647826,51028
Coursan,KOS,3.0510465,43.23369,11106
Vic - Mireval,VIC,3.7994505,43.5007687,34333
Aubusson,AOO,2.1617231,45.9596691,23008
Picon Busserine,XPC,5.3927456,43.3309989,13214
Bons-en-Chablais,BAB,6.366246,46.270046,74043
Gadagne,GDA,4.9568087,43.9296817,84036
Béning-lès-Saint-Avold,BNG,6.8282982,49.1379541,57061
Bonneville,BON,6.416524,46.077772,74042
Le Trayas,TYA,6.9243444,43.4746639,83118
Saint-Germain-les-Belles,SGN,1.4800397,45.6098703,87146
Dourdan La Forêt,DAQ,1.994908,48.535314,91200
Cap-d'Ail,KAI,7.3943362,43.7205382,06032
Théoule-sur-Mer,THM,6.9367978,43.5134929,06138
Agay,AGH,6.8564997,43.4313701,83118
La Crau,LUV,6.0687663,43.1449352,83047
Orgon,ORG,5.0456738,43.7859131,13067
Firminy,FNY,4.28643,45.391625,42095
Les Moussoux,MQK,6.8589899,45.9166347,74056
L'Ariane La Trinité,ATJ,7.3025298,43.7343716,06149
Les Pélerins,PKN,6.8472858,45.9125671,74056
Landévant,LDM,-3.1251313,47.759578,56097
Reims Maison Blanche,RSN,4.0224927,49.2336853,51454
Pagny-le-Château,PYK,5.2010538,47.0462492,21475
Bessancourt,BSR,2.21004,49.03576,95060
Tournus,TOS,4.906647,46.56668,71543
Aigueperse,AGE,3.1982621,46.0147884,63001
Frontenex,TFF,6.3140556,45.6305461,73121
La Joux,JOO,6.910179,45.9657075,74056
Baisieux,BAI,3.2347796,50.61845,59044
Cize - Bolozon,CZQ,5.4540677,46.2134803,01051
Savigny-sur-Orge,SAO,2.35173,48.67614,91589
Aiguebelle,AEB,6.3067175,45.5437225,73002
Saint-Jodard,SNJ,4.125231,45.8857125,42241
Commentry,CMY,2.739949,46.295102,03082
Nointel - Mours,NOJ,2.28066,49.1327,95452
Carmaux,CMX,2.152401,44.048782,81060
Orangis Bois de l'Épine,OBP,2.407736,48.63626,91521
Margaux,MGU,-0.6854145,45.0358307,33268
Pont-du-Château,PCV,3.2377829,45.7885543,63284
Bellevue,BLU,2.2296743,48.8190033,92048
Bouthéon,BOH,4.2777187,45.5246289,42005
Crêches-sur-Saône,KSA,4.7840233,46.2461762,71150
Chanteloup-les-Vignes,CVF,2.02771,48.97095,78138
Tain-l'Hermitage - Tournon,TAI,4.839967,45.072183,26347
Croix - Wasquehal,CRW,3.1380315,50.6785574,59646
Pertuis,MEK,5.5037023,43.6845547,84089
Montluel,MLU,5.057503,45.84777,01262
Couzon-au-Mont-d'Or,KMD,4.8294786,45.8486737,69068
Sérézin-du-Rhône,SZN,4.81806,45.62716,69276
Les Flachères,FLD,4.7541523,45.7774345,69044
La Tour-de-Salvagny,TSW,4.7164921,45.7998818,69250
Chamelet,CWE,4.5069346,45.9816414,69039
Dieppe,DEV,1.081133,49.921788,76217
Laissey,LJY,6.23304,47.298723,25323
Régny,RGY,4.2150753,45.987705,42181
Lamure-sur-Azergues,LAZ,4.4921137,46.0610834,69107
Arc-et-Senans,ACA,5.7767843,47.0303516,25021
Colomiers Lycée International,LYF,1.3141157,43.6163055,31149
Pouilly-sur-Loire,PYL,2.9660634,47.2821696,58215
Albigny - Neuville,VVN,4.832874,45.874921,69003
Éragny - Neuville,ERA,2.09104,49.01824,95218
Dives-sur-Mer - Cabourg,DVQ,-0.1074996,49.2864776,14225
La Rivière-Drugeon,RIW,6.2133331,46.8701507,25493
Bidarray Pont Noblia,PBJ,-1.3453233,43.2682991,64124
Dreux,DRX,1.3701604,48.7314561,28134
Fontaine-le-Port,FPO,2.7514043,48.4871358,77188
Oderen,ODE,6.9734829,47.9118756,68247
Les Eyzies-de-Tayac-Sireuil,EYZ,1.0081942,44.9411916,24172
Paris Austerlitz,PAZ,2.364891,48.842285,75113
Ytrac,YTC,2.3644474,44.9106891,15267
Verzeille,VRZ,2.3212626,43.1304633,11201
Pins-Justaret,PJT,1.399645,43.479213,31421
Arengosse,ARO,-0.8093835,44.0069764,40006
Golfe Juan Vallauris,GLF,7.073578,43.566501,06155
Saint-Geours-de-Maremne,SGQ,-1.2412599,43.6713719,40261
Saint-Mammès,SFI,2.81593,48.382171,77419
Fontenay-le-Fleury,FAF,2.0404603,48.8074032,78242
Pomas,PMA,2.2892273,43.1123875,11293
Roubaix,RXB,3.16348,50.69561,59512
Montaudran,MQN,1.4804356,43.5734591,31555
Châtelaillon-Plage,CTL,-1.0908909,46.0783303,17094
Magnette,MGR,2.6028771,46.4641418,03010
Salles-Courbatiès,SIR,2.0787662,44.4751593,12252
Gargenville,GGV,1.8089,48.98318,78267
Grand Bourg,GBG,2.435939,48.648004,91521
Aubin,AVB,2.2393128,44.5272762,12013
Broons,BOS,-2.2356578,48.3332957,22020
Gaillon - Aubevoye,GAA,1.352461,49.174626,27022
Figeac,FIG,2.037355,44.603515,46102
Saint-Jean-de-Verges,JNV,1.608059,43.0128587,09103
Vayrac,VAY,1.7062871,44.9501471,46330
Haubourdin,HAU,2.990153,50.6070495,59286
Chabenet,CBQ,1.5076773,46.6265259,36161
Limoux Flassian,LMF,2.2182832,43.0684511,11206
Givet,GVT,4.81798595,50.14025067,08190
Chamalières-sur-Loire,CML,3.9909202,45.2047385,43049
Faulquemont,FAQ,6.6039774,49.0453391,57209
Bersac-sur-Rivalier,BHA,1.4321682,46.0837459,87013
Schirmeck - La Broque,SCK,7.21594,48.47973,67448
Laroque-Timbaut,LRQ,0.7497189,44.2875163,47138
Nice Riquier,NIR,7.290175,43.705554,06088
Herchies,HEE,2.0109273,49.4879546,60310
Vayres,VYR,-0.31686,44.89717,33539
Janzé,JZE,-1.497538,47.955364,35136
Barsac,BSQ,-0.3215775,44.6054306,33030
Saint-Avold,SVD,6.7206141,49.085873,57690
L'Aigle,LAE,0.620014,48.766229,61214
Jarnac,JCB,-0.1777613,45.6711292,16153
Saint-Loubès,SIT,-0.4333056,44.9224009,33433
Les Clairières de Verneuil,KVE,1.955265,48.9922407,78642
Pezou,PEZ,1.1408714,47.8673364,41175
Dangé-Saint-Romain,DGE,0.6087754,46.9378397,86092
Pontchâteau,PCU,-2.088201,47.435399,44129
Courbevoie,KOU,2.24804,48.89831,92026
Bigny,BIG,2.368638,46.8015763,18270
Viaduc Sainte-Marie,VDU,6.7850134,45.897096,74143
Nerpuy,NPY,0.5256884,46.7834177,86174
Ingrandes sur Vienne,IGR,0.5691164,46.8746283,86111
Longuyon,LGN,5.604482,49.4442555,54322
Langon,LGE,-0.25554,44.555448,33227
Wilwisheim,WIW,7.5077599,48.745831,67534
Marmagne,MMH,2.2819971,47.1001505,18138
La Tricherie,LTR,0.4412021,46.7288206,86019
Chenonceaux,CQH,1.0661,47.330554,37073
Sainte-Maure - Noyant,SYT,0.5769439,47.1112361,37176
Artenay,ATY,1.8833705,48.0808761,45008
Ballan-Miré,BME,0.6188975,47.3369919,37018
Avrechy,AVY,2.4179608,49.4446439,60034
Lapeyrouse,LPY,2.893393,46.2267825,63187
Suèvres,SVK,1.4540981,47.6802248,41252
Rassuen,RAU,4.9731266,43.4966716,13047
Chissay-en-Touraine,CXT,1.1333044,47.3349004,41051
Frénouville - Cagny,FVL,-0.2603256,49.1411192,14287
Saint-Hilaire - Brizambourg,SBZ,-0.5347155,45.85007,17344
Lyon Perrache,LPR,4.825733,45.748476,69382
La Madeleine,LMA,3.0725804,50.6608037,59368
Liancourt - Rantigny,LIA,2.44532,49.32471,60524
Cerizay,CEZ,-0.6689931,46.8176878,79062
Prissé-la-Charrière,PIH,-0.4936249,46.15277,79078
Olonne-sur-Mer,OSM,-1.76738,46.5486605,85166
Guillerval,GUE,2.0598748,48.3744455,91294
Valence d'Agen,VCD,0.8915743,44.1117317,82186
Les Échets,ECH,4.9108215,45.8746675,01249
Savennières - Béhuard,ZVN,-0.6540004,47.3817332,49329
Saint-André-de-Corcy,SAY,4.948846,45.925911,01333
Lozanne,LOZ,4.681501,45.85414,69121
La Roche-sur-Yon,LRY,-1.435621,46.67212,85191
Saint-Malo,SMP,-2.004158,48.646859,35288
Les Essarts-le-Roi,LSI,1.8904047,48.7217171,78220
Angers Maître École,AME,-0.531894,47.4670899,49007
La Baule Les Pins,BFP,-2.3648441,47.2835196,44055
Rountzenheim,RZH,8.0119078,48.820435,67014
Montbard,MBA,4.33616,47.618747,21425
Kerhostin,KHT,-3.1363795,47.5369524,56234
La Chapelle Centre,EIF,-1.548012,47.2972029,44035
Morcenx,MCX,-0.90864,44.033565,40197
Gestel,GES,-3.4431341,47.8029905,56063
Le Genest-Saint-Isle,GST,-0.8858084,48.0967372,53103
Bords,BOR,-0.7985436,45.8944625,17053
Kerhuon,KHO,-4.3882136,48.4096627,29235
Sainte-Anne,YAN,-2.96048,47.6785805,56176
Lardy,LYO,2.255739,48.520639,91330
Miramas,MAS,5.000264,43.580704,13063
Petit-Croix,PZC,6.9947414,47.6101045,90071
Penthièvre,PTW,-3.1330754,47.5580254,56234
Plénée-Jugon,PLJ,-2.3546108,48.376656,22185
Mamirolle,MIJ,6.1617411,47.1998712,25364
Laillé,LLJ,-1.7495654,47.9717527,35126
Frynaudour,FYD,-3.1284527,48.7275919,22233
Lancey,LCW,5.8809758,45.2344784,38547
Moirans,MOA,5.581915,45.322185,38239
Moult - Argences,MTA,-0.1864355,49.1111851,14456
Mormant,MRT,2.88881,48.613564,77317
Xertigny,XTY,6.3767687,48.0530255,88530
Noyal - Acigné,NOC,-1.5277646,48.1187915,35207
Brest,BRT,-4.478903,48.38811,29019
Mouans-Sartoux,MUU,6.974114,43.620318,06084
Beslé,BIQ,-1.8706374,47.6988788,44067
Saint-Cyprien Arènes,TEW,1.417986,43.593438,31555
Montargis,MSR,2.742783,48.006862,45208
Étainhus - Saint-Romain,EAH,0.3310234,49.5612151,76250
Nanteuil - Saâcy,NAU,3.2200172,48.9738082,77397
Niort,NRT,-0.454639,46.319491,79191
Sommery,SKY,1.4353726,49.6297244,76678
Amilly Ouerray,AMY,1.3892882,48.4381825,28006
Bourgtheroulde - Thuit-Hébert,BGT,0.8383198,49.3174381,27637
La Hutte Coulombiers,LHU,0.1056788,48.303495,72097
Gaillac,GAI,1.894855,43.905969,81099
Ambazac,ABZ,1.406501,45.9529056,87002
Nuits-Saint-Georges,NUI,4.956204,47.130545,21464
Magny - Blandainville,MBW,1.2811066,48.3342906,28225
Morre,MOE,6.0673029,47.2259417,25410
Montigny-en-Ostrevent,MYO,3.18829,50.36151,59414
Nézel - Aulnay,NZL,1.8405298,48.9387638,78451
Vivoin - Beaumont,VBT,0.1447829,48.2302093,72380
Ostricourt,OIC,3.03244,50.44542,59452
Oissel,OSL,1.101799,49.34306,76484
Neussargues,NEU,2.9791866,45.1253044,15141
Saint-Avre - La Chambre,SVB,6.3028277,45.3530978,73224
Courville-sur-Eure,CVB,1.234836,48.451236,28116
Boulainvilliers,BWR,2.275149,48.85645,75116
Wambaix,WAM,3.3114074,50.1338767,59635
Bertry,BTD,3.4489955,50.0911265,59074
Sallaumines,SLI,2.8556769,50.4223266,62771
Héricourt,HCT,6.7691977,47.5729701,70285
Escaudœuvres,EDV,3.2754949,50.1918249,59206
Aiguillon,AIN,0.3352388,44.2987224,47004
Isbergues,BIO,2.46277,50.61399,62473
Pauillac,PAC,-0.7551342,45.2038438,33314
Vis à Marles,VML,2.5171137,50.5050115,62489
École-Valentin,ECV,5.9944745,47.2749834,25212
Montreuil-sur-Thérain,MTF,2.2002529,49.38152,60685
La Poterie,PTK,-1.6307729,48.0923448,35238
Vauxaillon,VXL,3.4096166,49.4741418,02768
Hargicourt - Pierrepont,HGI,2.5317673,49.7138593,80419
Saint-Remy-en-l'Eau,RLE,2.4258609,49.4681726,60595
Eu,EUW,1.416837,50.0541988,76255
Péreire - Levallois,PRR,2.2979465,48.8853581,75117
Pontarlier,PTL,6.353524,46.900944,25462
Wallers,WSB,3.3937454,50.384611,59632
Pagny-sur-Meuse,PYM,5.7336468,48.6965426,55398
Porchefontaine,POA,2.1540156,48.7969381,78646
Dannes - Camiers,DCQ,1.614825,50.5759062,62201
Versigny,VSI,3.4335692,49.6574494,02788
Périgueux,PXR,0.707879,45.187408,24322
Avesnelles,AVS,3.9485876,50.1185513,59035
Provins,PRO,3.302822,48.55577,77379
Pont-l'Évêque,PVQ,0.1921947,49.2870379,14514
Fresnoy-le-Grand,FEG,3.43268,49.9501964,02334
Ris-Orangis,RIS,2.41442,48.659442,91521
Pont-d'Ain,PDA,5.3343285,46.053961,01304
Steenwerck,SWK,2.7855769,50.713459,59043
Strazeele,STZ,2.6312181,50.713492,59582
Orchamps,ORA,5.659147,47.1500962,39396
Rochefort,RCT,-0.963556,45.947189,17299
Rochy-Condé,RCY,2.1727344,49.3986042,60542
Grenoble,GRE,5.714584,45.191493,38185
Hellemmes,HEL,3.1149328,50.6226402,59350
Cernay (Val-d'Oise),CEJ,2.2568,48.98539,95219
Compans,COJ,2.6652718,48.9915767,77123
Crouy,CRU,3.3569138,49.4037093,02243
Rivesaltes,RVT,2.86789,42.7664405,66164
L'Arbresle,LBL,4.618319,45.833299,69010
Auxerre Saint-Gervais,AUX,3.58514,47.797645,89024
Auvers-sur-Oise,AUW,2.17526,49.07062,95039
Épluches,EPL,2.1225973,49.0549329,95572
Corcy,CKX,3.2157221,49.2550929,02216
Hoffen,HFN,7.933587,48.9312475,67206
Gresswiller,GEI,7.42468,48.53334,67168
Rosporden,RSP,-3.832763,47.960273,29241
Saint-Chamond,SCM,4.51695,45.47257,42207
Marienthal,MTK,7.8231894,48.781863,67180
Foucart - Alvimare,FTA,0.5969601,49.608289,76279
Seurre,SEU,5.1513121,46.9964114,21607
Hoerdt,HOD,7.7794059,48.7029518,67205
Saint-Dizier,SDZ,4.947855,48.642404,52448
Iteuil,ITL,0.3168298,46.4841223,86113
Duttlenheim,DTM,7.5661529,48.5453531,67080
Babinière,BBR,-1.544928378,47.25875274,44035
Tiercé,TCE,-0.469347,47.617532,49347
Monnaie,MON,0.7932851,47.4987491,37153
Mothern,MQW,8.1615803,48.9347327,67305
Formerie,FMR,1.7229081,49.6542178,60245
Saint-Leu-la-Forêt,SLF,2.24264,49.01571,95563
Simiane-Collongue,SIE,5.426148,43.434747,13107
Saint-Junien,SJU,0.9004849,45.8813844,87154
Pornic,PNC,-2.0975565,47.1145616,44131
Châteaudun,CUN,1.338133,48.073463,28088
Domblans - Voiteur,DBV,5.5977462,46.7627809,39199
Saint-Leu-d'Esserent,SLT,2.4177845,49.2140819,60584
Saverne,SNE,7.3620802,48.7444606,67437
Soissons,SOI,3.3381259,49.3691983,02722
Apach,APJ,6.371972,49.458836,57026
Saint-Roch,SRO,2.2837132,49.8933575,80021
Hatrize,HZE,5.9071141,49.1934741,54253
Baroncourt,BTS,5.6997387,49.2845332,55158
Saint-Amarin,XAR,7.0287447,47.8728596,68292
Saverdun,SRN,1.570616,43.239357,09282
Willer-sur-Thur,WIL,7.0693196,47.8425494,68372
Luttenbach-près-Munster,LFZ,7.1186307,48.0352559,68193
Kruth,KRD,6.9690938,47.92396,68171
Brou,BRO,1.1606705,48.2157588,28061
Habsheim,HAB,7.417979,47.737691,68118
Champagney,CPY,6.7012773,47.7031399,70120
Chauny,CNY,3.22354,49.61119,02173
Châtelaudren - Plouagat,CDN,-2.9746782,48.5332189,22206
Sathonay - Rillieux,SYR,4.875315,45.820264,69292
Illfurth,IFH,7.2685712,47.6764322,68152
Flavy-le-Martel,FAM,3.1905076,49.7187375,02315
Valognes,VAS,-1.47986,49.505454,50615
Jonchery-sur-Vesle,JYV,3.819422,49.290057,51308
Walheim,WHM,7.2633202,47.6416406,68356
Amifontaine,AMF,3.9105811,49.4847322,02013
Saint-Pierre-de-Chignac,XPH,0.856103,45.1234881,24484
Terrasson-Lavilledieu,TOD,1.3004219,45.1357901,24547
Belleville,BEE,6.1018641,48.8195721,54060
Brignais,BGN,4.7636596,45.6737721,69027
Vif,VIF,5.6854542,45.0476532,38545
Éloyes,ELS,6.6001593,48.087067,88158
Vire,VIR,-0.882884,48.846329,14762
Vignory,VNR,5.1241594,48.2701366,52524
Valençay,VNY,1.5584442,47.163172,36228
Tonnerre,TNE,3.97355,47.85938,89418
Bologne,BOG,5.1342228,48.1986877,52058
Laneuveville-devant-Nancy,LNV,6.22792,48.65564,54300
Brion - Montréal-la-Cluse,BMC,5.5585203,46.1757013,01063
Génelard,GEL,4.2379965,46.5812177,71212
Port-la-Nouvelle,PLN,3.0388188,43.0199342,11266
Cadaujac,CDJ,-0.5376186,44.7520628,33080
Azay-le-Rideau,AZR,0.4475388,47.2663383,37014
